"YearStart","LocationAbbr","Class","Data_Value","Data_Value_Alt","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age(years)","Education","Gender","Income","Race/Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1","Number_people"
2020,"VA","Physical Activity",16,16,7.5,30.7,55,NA,NA,NA,NA,"Other","(37.54268067400045, -78.45789046299967)","PA","PA1","Q047","Race/Ethnicity","Other","RACE","RACEOTH",9
2020,"VA","Physical Activity",31.2,31.2,26.6,36.2,546,NA,NA,NA,NA,"Hispanic","(37.54268067400045, -78.45789046299967)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",171
2020,"VA","Physical Activity",20.7,20.7,14.4,28.8,199,NA,NA,NA,NA,"2 or more races","(37.54268067400045, -78.45789046299967)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",42
2020,"VT","Physical Activity",18.3,18.3,15.5,21.6,1004,"45 - 54",NA,NA,NA,NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",184
2020,"VT","Physical Activity",8.1,8.1,4.5,14.2,249,"18 - 24",NA,NA,NA,NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",21
2020,"VT","Physical Activity",19.7,19.7,17.1,22.6,1536,"55 - 64",NA,NA,NA,NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",303
2020,"VT","Physical Activity",26.1,26.1,23.5,28.8,2533,"65 or older",NA,NA,NA,NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",662
2020,"VT","Physical Activity",15.4,15.4,12.3,19.1,726,"35 - 44",NA,NA,NA,NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",112
2020,"VT","Physical Activity",14.1,14.1,10.6,18.5,476,"25 - 34",NA,NA,NA,NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",68
2020,"VT","Physical Activity",43,43,35.4,51,249,NA,"Less than high school",NA,NA,NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",108
2020,"VT","Physical Activity",7.7,7.7,6.6,9.1,2911,NA,"College graduate",NA,NA,NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",225
2020,"VT","Physical Activity",16.2,16.2,13.7,19,1523,NA,"Some college or technical school",NA,NA,NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",247
2020,"VT","Physical Activity",25.8,25.8,23.1,28.8,1819,NA,"High school graduate",NA,NA,NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",470
2020,"VT","Physical Activity",18,18,16,20.1,2892,NA,NA,"Male",NA,NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Gender","Male","GEN","MALE",521
2020,"VT","Physical Activity",18.4,18.4,16.6,20.4,3632,NA,NA,"Female",NA,NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",669
2020,"VT","Physical Activity",26.7,26.7,20.8,33.5,515,NA,NA,NA,"$25,000 - $34,999",NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",138
2020,"VT","Physical Activity",9.3,9.3,7.6,11.3,1959,NA,NA,NA,"$75,000 or greater",NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",183
2020,"VT","Physical Activity",16.9,16.9,13.4,21.1,730,NA,NA,NA,"$35,000 - $49,999",NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",124
2020,"VT","Physical Activity",16.5,16.5,13.1,20.4,1016,NA,NA,NA,"$50,000 - $74,999",NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",168
2020,"VT","Physical Activity",27,27,20.6,34.5,342,NA,NA,NA,"Less than $15,000",NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",93
2020,"VT","Physical Activity",32.4,32.4,27.3,37.8,693,NA,NA,NA,"$15,000 - $24,999",NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",225
2020,"VT","Physical Activity",20.2,20.2,17.2,23.5,1269,NA,NA,NA,"Data not reported",NA,"(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",257
2020,"VT","Physical Activity",26.6,26.6,13.5,45.6,60,NA,NA,NA,NA,"Other","(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Race/Ethnicity","Other","RACE","RACEOTH",16
2020,"VT","Physical Activity",17.9,17.9,16.5,19.4,6023,NA,NA,NA,NA,"Non-Hispanic White","(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1079
2020,"VT","Physical Activity",11.3,11.3,5.6,21.5,67,NA,NA,NA,NA,"Hispanic","(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",8
2020,"VT","Physical Activity",20.3,20.3,12.6,30.9,120,NA,NA,NA,NA,"2 or more races","(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",25
2020,"VT","Physical Activity",29.9,29.9,16.5,47.9,55,NA,NA,NA,NA,"American Indian/Alaska Native","(43.62538123900049, -72.51764079099962)","PA","PA1","Q047","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",17
2020,"WA","Physical Activity",16.3,16.3,14.4,18.5,1945,"45 - 54",NA,NA,NA,NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",318
2020,"WA","Physical Activity",17,17,15.2,19,2448,"55 - 64",NA,NA,NA,NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",417
2020,"WA","Physical Activity",24.9,24.9,23,26.8,4545,"65 or older",NA,NA,NA,NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",1132
2020,"WA","Physical Activity",15.8,15.8,12.9,19.3,833,"18 - 24",NA,NA,NA,NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",132
2020,"WA","Physical Activity",16.2,16.2,14.2,18.5,1674,"35 - 44",NA,NA,NA,NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",272
2020,"WA","Physical Activity",14.5,14.5,12.5,16.8,1437,"25 - 34",NA,NA,NA,NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",209
2020,"WA","Physical Activity",17.8,17.8,16.3,19.4,3860,NA,"Some college or technical school",NA,NA,NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",688
2020,"WA","Physical Activity",9.1,9.1,8.2,10.1,5406,NA,"College graduate",NA,NA,NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",492
2020,"WA","Physical Activity",23.3,23.3,21.3,25.4,2856,NA,"High school graduate",NA,NA,NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",666
2020,"WA","Physical Activity",34.2,34.2,30,38.6,698,NA,"Less than high school",NA,NA,NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",239
2020,"WA","Physical Activity",19.7,19.7,18.4,21.1,6809,NA,NA,"Female",NA,NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",1342
2020,"WA","Physical Activity",15.9,15.9,14.8,17.1,6073,NA,NA,"Male",NA,NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Gender","Male","GEN","MALE",966
2020,"WA","Physical Activity",15.7,15.7,13.6,18.2,1751,NA,NA,NA,"$50,000 - $74,999",NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",275
2020,"WA","Physical Activity",28.1,28.1,23.9,32.7,690,NA,NA,NA,"Less than $15,000",NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",194
2020,"WA","Physical Activity",21.7,21.7,19,24.7,1452,NA,NA,NA,"$35,000 - $49,999",NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",316
2020,"WA","Physical Activity",26.5,26.5,22.6,30.7,918,NA,NA,NA,"$25,000 - $34,999",NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",244
2020,"WA","Physical Activity",20.9,20.9,18.7,23.2,2415,NA,NA,NA,"Data not reported",NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",505
2020,"WA","Physical Activity",29.9,29.9,26.5,33.6,1236,NA,NA,NA,"$15,000 - $24,999",NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",370
2020,"WA","Physical Activity",9.9,9.9,8.8,11.1,4420,NA,NA,NA,"$75,000 or greater",NA,"(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",438
2020,"WA","Physical Activity",15.6,15.6,14.7,16.6,10081,NA,NA,NA,NA,"Non-Hispanic White","(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1573
2020,"WA","Physical Activity",23.3,23.3,13.1,38,64,NA,NA,NA,NA,"Hawaiian/Pacific Islander","(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Race/Ethnicity","Hawaiian/Pacific Islander","RACE","RACEHPI",15
2020,"WA","Physical Activity",21.3,21.3,15.9,27.8,281,NA,NA,NA,NA,"Non-Hispanic Black","(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",60
2020,"WA","Physical Activity",15.1,15.1,11.4,19.7,380,NA,NA,NA,NA,"2 or more races","(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",58
2020,"WA","Physical Activity",27.9,27.9,20.3,37,172,NA,NA,NA,NA,"American Indian/Alaska Native","(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",48
2020,"WA","Physical Activity",27.6,27.6,24.4,31.1,939,NA,NA,NA,NA,"Hispanic","(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",260
2020,"WA","Physical Activity",26.8,26.8,17.6,38.6,125,NA,NA,NA,NA,"Other","(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Race/Ethnicity","Other","RACE","RACEOTH",34
2020,"WA","Physical Activity",18.5,18.5,14.8,22.9,526,NA,NA,NA,NA,"Asian","(47.52227862900048, -120.47001078999972)","PA","PA1","Q047","Race/Ethnicity","Asian","RACE","RACEASN",98
2020,"WI","Physical Activity",14.6,14.6,10.7,19.6,498,"25 - 34",NA,NA,NA,NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",73
2020,"WI","Physical Activity",26.6,26.6,23.7,29.7,1804,"65 or older",NA,NA,NA,NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",480
2020,"WI","Physical Activity",26.4,26.4,22.9,30.3,1108,"55 - 64",NA,NA,NA,NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",293
2020,"WI","Physical Activity",18.6,18.6,15.1,22.6,758,"45 - 54",NA,NA,NA,NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",141
2020,"WI","Physical Activity",19.2,19.2,15.1,24,618,"35 - 44",NA,NA,NA,NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",119
2020,"WI","Physical Activity",12.3,12.3,8.1,18.2,310,"18 - 24",NA,NA,NA,NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",39
2020,"WI","Physical Activity",39.7,39.7,30.8,49.3,189,NA,"Less than high school",NA,NA,NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",76
2020,"WI","Physical Activity",8.2,8.2,6.8,9.7,1903,NA,"College graduate",NA,NA,NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",157
2020,"WI","Physical Activity",25.8,25.8,22.9,28.8,1507,NA,"High school graduate",NA,NA,NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",389
2020,"WI","Physical Activity",20.9,20.9,18.2,24,1478,NA,"Some college or technical school",NA,NA,NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",309
2020,"WI","Physical Activity",22,22,19.7,24.4,2659,NA,NA,"Female",NA,NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",585
2020,"WI","Physical Activity",19,19,16.9,21.3,2437,NA,NA,"Male",NA,NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Gender","Male","GEN","MALE",464
2020,"WI","Physical Activity",22.4,22.4,18.4,27,736,NA,NA,NA,"Data not reported",NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",165
2020,"WI","Physical Activity",28.1,28.1,22.7,34.2,408,NA,NA,NA,"$25,000 - $34,999",NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",115
2020,"WI","Physical Activity",22.2,22.2,17.8,27.3,641,NA,NA,NA,"$35,000 - $49,999",NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",143
2020,"WI","Physical Activity",18.6,18.6,14.9,23,791,NA,NA,NA,"$50,000 - $74,999",NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",148
2020,"WI","Physical Activity",11.6,11.6,9.5,14.1,1661,NA,NA,NA,"$75,000 or greater",NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",193
2020,"WI","Physical Activity",30.8,30.8,23,40,247,NA,NA,NA,"Less than $15,000",NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",77
2020,"WI","Physical Activity",36.7,36.7,31.1,42.7,612,NA,NA,NA,"$15,000 - $24,999",NA,"(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",225
2020,"WI","Physical Activity",19.6,19.6,10.4,33.8,63,NA,NA,NA,NA,"Asian","(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Race/Ethnicity","Asian","RACE","RACEASN",13
2020,"WI","Physical Activity",18.6,18.6,17.1,20.3,4326,NA,NA,NA,NA,"Non-Hispanic White","(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",805
2020,"WI","Physical Activity",24.5,24.5,17.4,33.3,171,NA,NA,NA,NA,"Hispanic","(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",42
2020,"WI","Physical Activity",38.2,38.2,28.1,49.4,212,NA,NA,NA,NA,"Non-Hispanic Black","(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",81
2020,"WI","Physical Activity",32.1,32.1,15.3,55.3,61,NA,NA,NA,NA,"2 or more races","(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",20
2020,"WI","Physical Activity",49.8,49.8,29.1,70.6,128,NA,NA,NA,NA,"American Indian/Alaska Native","(44.39319117400049, -89.81637074199966)","PA","PA1","Q047","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",64
2020,"WV","Physical Activity",34.6,34.6,31,38.3,890,"45 - 54",NA,NA,NA,NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",308
2020,"WV","Physical Activity",10.4,10.4,7.1,15,265,"18 - 24",NA,NA,NA,NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",28
2020,"WV","Physical Activity",36.9,36.9,33.8,40.2,1284,"55 - 64",NA,NA,NA,NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",474
2020,"WV","Physical Activity",39.4,39.4,36.9,41.9,2288,"65 or older",NA,NA,NA,NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",902
2020,"WV","Physical Activity",23.2,23.2,19.7,27.1,631,"35 - 44",NA,NA,NA,NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",147
2020,"WV","Physical Activity",19.4,19.4,15.8,23.6,510,"25 - 34",NA,NA,NA,NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",99
2020,"WV","Physical Activity",50.7,50.7,45.5,56,518,NA,"Less than high school",NA,NA,NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",263
2020,"WV","Physical Activity",17.3,17.3,15.3,19.4,1680,NA,"College graduate",NA,NA,NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",291
2020,"WV","Physical Activity",24.7,24.7,22.3,27.1,1553,NA,"Some college or technical school",NA,NA,NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",384
2020,"WV","Physical Activity",32.2,32.2,29.9,34.6,2098,NA,"High school graduate",NA,NA,NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",676
2020,"WV","Physical Activity",26,26,24,28.1,2573,NA,NA,"Male",NA,NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Gender","Male","GEN","MALE",669
2020,"WV","Physical Activity",33.2,33.2,31.3,35.2,3295,NA,NA,"Female",NA,NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",1094
2020,"WV","Physical Activity",29.6,29.6,25.7,33.9,685,NA,NA,NA,"$25,000 - $34,999",NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",203
2020,"WV","Physical Activity",17.7,17.7,15.3,20.3,1280,NA,NA,NA,"$75,000 or greater",NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",227
2020,"WV","Physical Activity",29.7,29.7,26.1,33.6,867,NA,NA,NA,"$35,000 - $49,999",NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",258
2020,"WV","Physical Activity",22.9,22.9,19.4,26.7,757,NA,NA,NA,"$50,000 - $74,999",NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",174
2020,"WV","Physical Activity",45.5,45.5,40,51.1,484,NA,NA,NA,"Less than $15,000",NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",221
2020,"WV","Physical Activity",41.5,41.5,37.6,45.5,891,NA,NA,NA,"$15,000 - $24,999",NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",370
2020,"WV","Physical Activity",31.3,31.3,27.7,35,904,NA,NA,NA,"Data not reported",NA,"(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",283
2020,"WV","Physical Activity",21.9,21.9,11,38.7,55,NA,NA,NA,NA,"Hispanic","(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",13
2020,"WV","Physical Activity",23.8,23.8,14.6,36.4,69,NA,NA,NA,NA,"2 or more races","(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",17
2020,"WV","Physical Activity",22.9,22.9,15.6,32.3,125,NA,NA,NA,NA,"Non-Hispanic Black","(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",29
2020,"WV","Physical Activity",29.9,29.9,28.5,31.4,5381,NA,NA,NA,NA,"Non-Hispanic White","(38.66551020200046, -80.71264013499967)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1609
2020,"WY","Physical Activity",24,24,20.5,27.8,927,"55 - 64",NA,NA,NA,NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Age (years)","55 - 64","AGEYR","AGEYR5564",223
2020,"WY","Physical Activity",9.9,9.9,5.9,16.1,165,"18 - 24",NA,NA,NA,NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",17
2020,"WY","Physical Activity",14.9,14.9,11,19.8,307,"25 - 34",NA,NA,NA,NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Age (years)","25 - 34","AGEYR","AGEYR2534",46
2020,"WY","Physical Activity",21.8,21.8,17.8,26.4,488,"35 - 44",NA,NA,NA,NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Age (years)","35 - 44","AGEYR","AGEYR3544",107
2020,"WY","Physical Activity",25.7,25.7,21.4,30.5,540,"45 - 54",NA,NA,NA,NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Age (years)","45 - 54","AGEYR","AGEYR4554",139
2020,"WY","Physical Activity",31.9,31.9,29.3,34.7,2368,"65 or older",NA,NA,NA,NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",756
2020,"WY","Physical Activity",33.5,33.5,25.9,42.2,217,NA,"Less than high school",NA,NA,NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Education","Less than high school","EDU","EDUHS",73
2020,"WY","Physical Activity",26.8,26.8,23.8,30,1343,NA,"High school graduate",NA,NA,NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Education","High school graduate","EDU","EDUHSGRAD",360
2020,"WY","Physical Activity",22.6,22.6,19.8,25.6,1553,NA,"Some college or technical school",NA,NA,NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Education","Some college or technical school","EDU","EDUCOTEC",351
2020,"WY","Physical Activity",13.7,13.7,11.6,16.1,1669,NA,"College graduate",NA,NA,NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Education","College graduate","EDU","EDUCOGRAD",229
2020,"WY","Physical Activity",24.6,24.6,22.3,27.1,2643,NA,NA,"Female",NA,NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Gender","Female","GEN","FEMALE",651
2020,"WY","Physical Activity",20.3,20.3,18.2,22.6,2152,NA,NA,"Male",NA,NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Gender","Male","GEN","MALE",437
2020,"WY","Physical Activity",31.6,31.6,23.6,40.7,182,NA,NA,NA,"Less than $15,000",NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Income","Less than $15,000","INC","INCLESS15",58
2020,"WY","Physical Activity",20.8,20.8,17.1,25.1,766,NA,NA,NA,"$50,000 - $74,999",NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Income","$50,000 - $74,999","INC","INC5075",160
2020,"WY","Physical Activity",22.4,22.4,18,27.4,572,NA,NA,NA,"$35,000 - $49,999",NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Income","$35,000 - $49,999","INC","INC3550",129
2020,"WY","Physical Activity",27.4,27.4,21.6,34.2,408,NA,NA,NA,"$25,000 - $34,999",NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Income","$25,000 - $34,999","INC","INC2535",112
2020,"WY","Physical Activity",14.5,14.5,12.3,17.1,1391,NA,NA,NA,"$75,000 or greater",NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Income","$75,000 or greater","INC","INC75PLUS",202
2020,"WY","Physical Activity",33,33,27.6,38.9,603,NA,NA,NA,"$15,000 - $24,999",NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Income","$15,000 - $24,999","INC","INC1525",199
2020,"WY","Physical Activity",25.5,25.5,21.3,30.2,873,NA,NA,NA,"Data not reported",NA,"(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Income","Data not reported","INC","INCNR",223
2020,"WY","Physical Activity",34.4,34.4,18.6,54.6,59,NA,NA,NA,NA,"American Indian/Alaska Native","(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",21
2020,"WY","Physical Activity",22.3,22.3,20.6,24.1,4249,NA,NA,NA,NA,"Non-Hispanic White","(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",948
2020,"WY","Physical Activity",23.9,23.9,12.3,41.1,61,NA,NA,NA,NA,"2 or more races","(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",15
2020,"WY","Physical Activity",21.1,21.1,15.4,28.2,225,NA,NA,NA,NA,"Hispanic","(43.23554134300048, -108.10983035299967)","PA","PA1","Q047","Race/Ethnicity","Hispanic","RACE","RACEHIS",48
2021,"AK","Physical Activity",30.9,30.9,27.8,34.1,1736,"65 or older",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","PA","PA1","Q047","Age (years)","65 or older","AGEYR","AGEYR65PLUS",537
2021,"AK","Physical Activity",25,25,18.9,32.4,303,"18 - 24",NA,NA,NA,NA,"(64.84507995700051, -147.72205903599973)","PA","PA1","Q047","Age (years)","18 - 24","AGEYR","AGEYR1824",76
